# sample; mag1 in nT; mag2 in nT; grad in nT
7452155;43675.17363931042200;43694.87457346912561;-19.70093415870497
7452156;43674.62102652801696;43693.01971999059606;-18.39869346256937
7452157;43670.33364913315745;43690.04457035259838;-19.71092121944320
7452158;43667.82124393607228;43686.17883756855736;-18.35759363248028
7452159;43664.13220825968892;43683.79914202855434;-19.66693376885644
7452160;43665.32676199015987;43683.68276312868693;-18.35600113852313
7452161;43665.93682877702668;43685.61822225854121;-19.68139348151734
7452162;43670.10104170709383;43688.45913081261097;-18.35808910551146
7452163;43664.79535740576102;43684.44557305960188;-19.65021565383526
7452164;43665.01509592656657;43683.37933152197365;-18.36423559540310
7452165;43664.74786235098873;43684.38429232359340;-19.63642997261206
7452166;43666.48430146002647;43684.85253475081117;-18.36823329079002
7452167;43669.40502589891548;43689.07088236513664;-19.66585646622391
7452168;43673.43038675285061;43691.82376476627542;-18.39337801342309
7452169;43676.39735895353806;43696.06201099105965;-19.66465203753140
7452170;43676.16731585503294;43694.51485436425719;-18.34753850923304
7452171;43674.55599565141893;43694.21118414676312;-19.65518849534407
7452172;43671.44768964437390;43689.82136290391645;-18.37367325953717
7452173;43676.35780814220197;43695.96771401752630;-19.60990587531616
7452174;43677.00813595187356;43695.34919398509373;-18.34105803322366
7452175;43675.92037498675199;43695.57317337435234;-19.65279838760404
7452176;43675.45479971596797;43693.80496993703127;-18.35017022105760
7452177;43671.07394782934716;43690.73143477268604;-19.65748694334153
7452178;43668.29732601802243;43686.63086133130855;-18.33353531329754
7452179;43664.84047270906012;43684.44603668525815;-19.60556397619553
7452180;43665.65168833720963;43683.97313181930076;-18.32144348209242
7452181;43666.62211168853537;43686.22951029567048;-19.60739860713795
7452182;43670.70724707593035;43689.00651629767526;-18.29926922174353
7452183;43665.06538897730206;43684.69722888503748;-19.63183990772891
7452184;43665.27051465072873;43683.59103091681027;-18.32051626608054
7452185;43664.86524114936765;43684.47846672831656;-19.61322557894449
7452186;43666.64721017877309;43684.93922727823519;-18.29201709945524
7452187;43669.48971732382779;43689.10008538586408;-19.61036806203215
7452188;43673.41726321692113;43691.75804240982688;-18.34077919290567
7452189;43676.04629711807502;43695.70084092829347;-19.65454381021932
7452190;43675.90566637133452;43694.25750478317059;-18.35183841183376
7452191;43674.43686643577530;43694.06702630620566;-19.63015987042943
7452192;43671.35184954747092;43689.68493537109316;-18.33308582361751
7452193;43675.71706550423551;43695.33287389734323;-19.61580839311139
7452194;43676.61579158138920;43694.94572758729919;-18.32993600590928
7452195;43675.60486640710587;43695.23407090214459;-19.62920449503453
7452196;43675.10322992867441;43693.42261498899461;-18.31938506031473
7452197;43670.85549455286673;43690.48196008709783;-19.62646553423860
7452198;43668.16009488883719;43686.43287096211861;-18.27277607328150
7452199;43665.04192261448043;43684.55303382844431;-19.51111121395599
7452200;43666.02713791006681;43684.25333699324256;-18.22619908318382
7452201;43666.17455068029813;43685.73787620468647;-19.56332552439452
7452202;43670.27593410031841;43688.52847615005885;-18.25254204973850
7452203;43665.34914417300024;43684.84809776256589;-19.49895358956489
7452204;43665.14607638712914;43683.40099973355973;-18.25492334643281
7452205;43664.72034365605941;43684.25974949391093;-19.53940583785408
7452206;43666.23652516827860;43684.51696907620499;-18.28044390792744
7452207;43669.21599752709153;43688.79605656285275;-19.58005903575764
7452208;43673.37092538911384;43691.65900400333339;-18.28807861421868
7452209;43675.87155845227971;43695.50382227794762;-19.63226382566640
7452210;43675.81814468393713;43694.12077191807475;-18.30262723414074
7452211;43674.28124638613372;43693.87364934998914;-19.59240296384663
7452212;43671.00822995767521;43689.27154172876180;-18.26331177108392
7452213;43675.19472253085405;43694.79379366662033;-19.59907113576472
7452214;43675.90063241635653;43694.18249942767579;-18.28186701131900
7452215;43674.86978442559484;43694.45852367282350;-19.58873924723265
7452216;43674.35512880247552;43692.62234722130233;-18.26721841882327
7452217;43670.09164139466884;43689.64658048353158;-19.55493908885984
7452218;43667.57473220142128;43685.80224438460573;-18.22751218317710
7452219;43663.74431957711931;43683.27768112214108;-19.53336154502764
7452220;43665.04491019238776;43683.28286358578043;-18.23795339339558
7452221;43665.57728972828045;43685.11793736671825;-19.54064763844103
7452222;43669.78190502172947;43688.00623064632964;-18.22432562459725
7452223;43664.40327677912137;43683.91815652016521;-19.51487974103668
7452224;43664.56006610264012;43682.79992596179363;-18.23985985914711
7452225;43664.36690370462020;43683.87530649335531;-19.50840278872579
7452226;43666.02922380686505;43684.26360483223107;-18.23438102536839
7452227;43669.15285517666052;43688.68704636741313;-19.53419119075758
7452228;43673.26459982063534;43691.51349865856901;-18.24889883793561
7452229;43675.82075412648555;43695.37790188907093;-19.55714776257896
7452230;43675.72741597991262;43693.97794248050923;-18.25052650059982
7452231;43674.34153601995058;43693.88776274043630;-19.54622672048265
7452232;43670.95260711724404;43689.17655310114060;-18.22394598389518
7452233;43675.93622132032760;43695.44054212079209;-19.50432080046227
7452234;43676.75139448630944;43694.94273039793188;-18.19133591162247
7452235;43675.46130721743975;43694.98935186798190;-19.52804465053893
7452236;43675.17091365071974;43693.35952249317779;-18.18860884244812
7452237;43671.29974189198401;43690.77022929836676;-19.47048740637958
7452238;43668.11661142826779;43686.28004221467563;-18.16343078640019
7452239;43664.16862211776606;43683.64960180893831;-19.48097969116217
7452240;43665.19371031214541;43683.38012541442004;-18.18641510227703
7452241;43665.29000267139054;43684.78738177489868;-19.49737910351683
7452242;43669.29886935152172;43687.49254411029688;-18.19367475877366
7452243;43663.94434837188601;43683.44074520780123;-19.49639683591351
7452244;43664.17275776485621;43682.37012282763317;-18.19736506278482
7452245;43664.03086445808731;43683.50356044755608;-19.47269598946767
7452246;43665.66763900826481;43683.85390076028852;-18.18626175201489
7452247;43668.93398129779234;43688.42075154158374;-19.48677024379233
7452248;43672.83922403550241;43691.03023879275861;-18.19101475725012
7452249;43675.44906956317573;43694.99843941267318;-19.54936984950383
7452250;43675.47993164122454;43693.70299967882602;-18.22306803760280
7452251;43674.25666170822660;43693.76276684860204;-19.50610514036898
7452252;43671.02709627125296;43689.21024070941348;-18.18314443815258
7452253;43675.12232792217401;43694.62901282811072;-19.50668490594320
7452254;43676.19361393160943;43694.38467409970326;-18.19106016809222
7452255;43675.51259136299632;43695.02397748294607;-19.51138611995293
7452256;43675.04881540421047;43693.23457868123660;-18.18576327702543
7452257;43670.81501576727169;43690.30108401131292;-19.48606824404189
7452258;43668.39537906311307;43686.53476649852382;-18.13938743540963
7452259;43664.56421647288516;43684.01009312793758;-19.44587665504515
7452260;43665.78253133051476;43683.93482444917026;-18.15229311865186
7452261;43666.01666428037424;43685.48226075179991;-19.46559647142435
7452262;43670.45718686502369;43688.61875258391956;-18.16156571890006
7452263;43665.31533524297265;43684.75339451959007;-19.43805927661660
7452264;43665.55690219844109;43683.67074905487971;-18.11384685643394
7452265;43665.76583175005362;43685.15316117992916;-19.38732942987592
7452266;43667.18204055820388;43685.31757509365707;-18.13553453545730
7452267;43670.07781661937042;43689.51755955456611;-19.43974293519261
7452268;43674.35795102707198;43692.47014957616193;-18.11219854909138
7452269;43676.93560503070330;43696.37086469676433;-19.43525966605922
7452270;43676.26754498490482;43694.42527923903981;-18.15773425413676
7452271;43675.27990443361341;43694.72688114480843;-19.44697671119386
7452272;43671.47725165126030;43689.64821082307753;-18.17095917181821
7452273;43675.88402638537809;43695.35064741774113;-19.46662103236228
7452274;43676.96961330439808;43695.13196230056928;-18.16234899616600
7452275;43675.92414283178368;43695.40168876841199;-19.47754593662298
7452276;43675.50225036290794;43693.65196091960388;-18.14971055670119
7452277;43671.12786690153007;43690.58865803248045;-19.46079113094935
7452278;43668.80793166936201;43686.91220472235000;-18.10427305299336
7452279;43664.88581739615620;43684.31619705145567;-19.43037965530466
7452280;43665.95876113033592;43684.07781285825331;-18.11905172792173
7452281;43666.24105509934452;43685.66427936757827;-19.42322426824548
7452282;43670.46396295741579;43688.59243458944547;-18.12847163203001
7452283;43665.24458534259611;43684.67166105473007;-19.42707571214031
7452284;43665.45236903431214;43683.53129107548011;-18.07892204116200
7452285;43664.97144136698626;43684.38654241957556;-19.41510105259357
7452286;43666.83821004522179;43684.94527695544821;-18.10706691023097
7452287;43669.72274229412142;43689.14772258610901;-19.42498029198425
7452288;43673.40090581969707;43691.54505259410507;-18.14414677441423
7452289;43676.18023115066899;43695.64357026950893;-19.46333911883422
7452290;43675.96792266413831;43694.09253684522264;-18.12461418108395
7452291;43674.82425581404823;43694.29054314632231;-19.46628733227202
7452292;43671.28695235811756;43689.42430713968497;-18.13735478157018
7452293;43675.35302602507727;43694.79609064180841;-19.44306461674196
7452294;43676.28241395026998;43694.38758713794232;-18.10517318766300
7452295;43675.21298223486519;43694.65307041642518;-19.44008818155957
7452296;43674.87832860941853;43692.95763752044149;-18.07930891101968
7452297;43671.00228697687271;43690.36732726734044;-19.36504029046821
7452298;43668.83021582828223;43686.85687264387525;-18.02665681559905
7452299;43664.64349706241774;43683.99001327859150;-19.34651621617525
7452300;43665.82818338623474;43683.88586305929493;-18.05767967306205
7452301;43666.11556123304763;43685.48213745417161;-19.36657622112274
7452302;43670.85287486265588;43688.85983051649237;-18.00695565383368
7452303;43665.40272736691259;43684.70876800329279;-19.30604063637758
7452304;43665.02105395006947;43683.06867698990391;-18.04762303983672
7452305;43664.53196241666592;43683.90659635226621;-19.37463393561017
7452306;43666.15396277405671;43684.23442143653665;-18.08045866247532
7452307;43669.06874917900132;43688.44899430256191;-19.38024512355763
7452308;43672.99277739990794;43691.09368302641815;-18.10090562651148
7452309;43675.65008649147057;43695.06206965737510;-19.41198316590389
7452310;43675.59956897603115;43693.70198257454467;-18.10241359850796
7452311;43674.62565626340802;43694.01545007774985;-19.38979381434431
7452312;43670.80760477270087;43688.87799087982421;-18.07038610712275
7452313;43675.09964106575353;43694.49155739657726;-19.39191633083612
7452314;43675.99761312536430;43694.08826537353889;-18.09065224816807
7452315;43675.11194956857798;43694.50975195025239;-19.39780238167742
7452316;43674.74086862781405;43692.81708285575587;-18.07621422793703
7452317;43670.35421283070900;43689.74749385071482;-19.39328101999848
7452318;43668.12352070704219;43686.19493159835838;-18.07141089131146
7452319;43664.37932907797949;43683.71284093353461;-19.33351185555449
7452320;43665.56382771721837;43683.58744840504369;-18.02362068782751
7452321;43665.70930798807240;43685.04481744132499;-19.33550945325556
7452322;43670.20216665728367;43688.24655967269064;-18.04439301541149
7452323;43664.98192223445949;43684.31781202735874;-19.33588979289581
7452324;43665.19216987208347;43683.21323094645049;-18.02106107437092
7452325;43664.74612090321898;43684.08133975051169;-19.33521884729550
7452326;43666.46842375778215;43684.50266909666243;-18.03424533887436
7452327;43669.50180373807962;43688.86921042663744;-19.36740668856171
7452328;43673.08690494430630;43691.13931274798233;-18.05240780367752
7452329;43676.36555041762040;43695.70446420001099;-19.33891378238470
7452330;43676.53134374155343;43694.54483586460265;-18.01349212304831
7452331;43675.08065520358650;43694.44241998778307;-19.36176478419629
7452332;43671.58305027920869;43689.60753065173049;-18.02448037251942
7452333;43675.76280194552237;43695.09144004826521;-19.32863810274483
7452334;43676.98284972973488;43695.02445296430960;-18.04160323457140
7452335;43676.40817542291188;43695.71228402158158;-19.30410859866535
7452336;43675.52350640459917;43693.56358939152415;-18.04008298692059
7452337;43671.05857007014129;43690.40241998963029;-19.34384991949290
7452338;43668.83591329056071;43686.84082648486947;-18.00491319431877
7452339;43664.80307160998200;43684.11684419691301;-19.31377258693942
7452340;43665.91297269057395;43683.89367123705597;-17.98069854648228
7452341;43665.80933634506073;43685.14511981316173;-19.33578346811125
7452342;43670.33803191973129;43688.37126214616728;-18.03323022643056
7452343;43665.02468634382967;43684.32906533551431;-19.30437899168378
7452344;43665.05344950075232;43683.04756030035060;-17.99411079959556
7452345;43664.74451936559490;43684.04001268403226;-19.29549331843729
7452346;43666.36956034913601;43684.37226970533084;-18.00270935618974
7452347;43669.46090456991078;43688.77019112453854;-19.30928655462814
7452348;43673.18367930931709;43691.20172507146344;-18.01804576214407
7452349;43675.88187479259068;43695.23488207336777;-19.35300728078299
7452350;43676.20080218698422;43694.23035757303296;-18.02955538605339
7452351;43675.40384323906619;43694.74509214393765;-19.34124890487500
7452352;43671.91345648324932;43689.93233808407967;-18.01888160083562
7452353;43676.21626757452032;43695.54652123385313;-19.33025365933134
7452354;43677.31891928096593;43695.32549781725538;-18.00657853628602
7452355;43676.49582261301839;43695.82038182520046;-19.32455921217619
7452356;43676.00659274176724;43694.02509015930991;-18.01849741754485
7452357;43671.79632858185505;43691.10340052914398;-19.30707194728938
