# sample; mag1 in nT; mag2 in nT; grad in nT
8926568;43683.40324270418205;43688.48680936035817;-5.08356665617211
8926569;43689.01868510989880;43695.48691074333328;-6.46822563343862
8926570;43692.32111348329636;43697.42535512780887;-5.10424164451740
8926571;43116.43102023587562;43051.80936152351205;64.62165871236211
8926572;nan;nan;nan
8926573;nan;nan;nan
8926574;nan;nan;nan
8926575;nan;nan;nan
8926576;nan;nan;nan
8926577;nan;nan;nan
8926578;nan;nan;nan
8926579;nan;nan;nan
8926580;nan;nan;nan
8926581;43663.69110847507545;43670.35153304678533;-6.66042457170984
8926582;43664.40755762721528;43669.57910886180616;-5.17155123459379
8926583;43668.49895501014544;43674.98117084639671;-6.48221583624601
8926584;43673.24287810732494;43678.35024675942259;-5.10736865209267
8926585;43677.76280009085895;43684.22344779496052;-6.46064770410308
8926586;43680.83115842509142;43685.92945287055045;-5.09829444546242
8926587;43683.69917359972897;43690.18571221255843;-6.48653861283028
8926588;43683.15638617975492;43688.26094706485310;-5.10456088509887
8926589;43688.82251446603186;43695.29797661318298;-6.47546214714992
8926590;43692.18644383263018;43697.32459736341116;-5.13815353078526
8926591;43694.53010278101283;43701.00593696314172;-6.47583418212636
8926592;43694.77575485502166;43699.89818738096801;-5.12243252594064
8926593;43689.81819407300645;43696.20697387203836;-6.38877979903202
8926594;43686.17959753951436;43691.23605874699570;-5.05646120748964
8926595;43680.41555372528819;43686.82917912582343;-6.41362540053435
8926596;43679.01227659162396;43684.03055109837442;-5.01827450675775
8926597;43674.70589583184483;43681.14351540665666;-6.43761957480649
8926598;43676.67958756851294;43681.73868117303937;-5.05909360452486
8926599;43669.30008126901521;43675.72520286119834;-6.42512159218923
8926600;43667.43949773637723;43672.51427286907710;-5.07477513270408
8926601;43065.37390897409932;43025.96133281523362;39.41257615886892
8926602;nan;nan;nan
8926603;nan;nan;nan
8926604;nan;nan;nan
8926605;nan;nan;nan
8926606;nan;nan;nan
8926607;nan;nan;nan
8926608;nan;nan;nan
8926609;nan;nan;nan
8926610;nan;nan;nan
8926611;43695.21122071430000;43701.83005195477745;-6.61883124047996
8926612;43695.14461191916780;43700.32994288195187;-5.18533096277638
8926613;43689.40045765298419;43695.92126246546104;-6.52080481247448
8926614;43685.81867143171985;43690.96633151017159;-5.14766007845229
8926615;43680.29099003932060;43686.76797969617473;-6.47698965685105
8926616;43678.58090564190934;43683.69369410823856;-5.11278846632661
8926617;43675.08519817049091;43681.54174980247626;-6.45655163199236
8926618;43677.00759139271395;43682.07863513754273;-5.07104374483200
8926619;43669.62457339106186;43676.07955903686525;-6.45498564579873
8926620;43667.73655934485578;43672.82194424946647;-5.08538490461028
8926621;43664.06607039182563;43670.51265252870508;-6.44658213688796
8926622;43664.80689819206600;43669.86921168432309;-5.06231349225655
8926623;43668.80074676599179;43675.22708380024415;-6.42633703425978
8926624;43673.55462591275136;43678.65764649862831;-5.10302058587601
8926625;43677.90308709915553;43684.36571404486313;-6.46262694570778
8926626;43680.95050265164173;43686.05464564548311;-5.10414299383226
8926627;43684.51739256364817;43690.92082265071076;-6.40343008705498
8926628;43683.62111725711293;43688.70130039320793;-5.08018313608784
8926629;43689.29736083083844;43695.77242043762817;-6.47505960679026
8926630;43693.26314668433042;43698.33368313842220;-5.07053645409773
8926631;43092.41908343022078;43051.66968578960950;40.74939764060061
8926632;nan;nan;nan
8926633;nan;nan;nan
8926634;nan;nan;nan
8926635;nan;nan;nan
8926636;nan;nan;nan
8926637;nan;nan;nan
8926638;nan;nan;nan
8926639;nan;nan;nan
8926640;nan;nan;nan
8926641;43664.54750729594525;43671.22516850189277;-6.67766120594743
8926642;43665.53069045180018;43670.66348090865358;-5.13279045686203
8926643;43669.46894345538021;43675.93438842765318;-6.46544497227533
8926644;43674.47494802082656;43679.59119882441155;-5.11625080359195
8926645;43678.38159046322107;43684.86008517007576;-6.47849470684590
8926646;43681.46583569163340;43686.58300823139871;-5.11717253975711
8926647;43684.08121234703140;43690.54793501432869;-6.46672266729549
8926648;43683.42703897134197;43688.54414583784092;-5.11710686649823
8926649;43689.29028325028048;43695.76571019981202;-6.47542694953410
8926650;43692.84817093238962;43697.96638781181537;-5.11821687942787
8926651;43695.14306390145066;43701.64122566112928;-6.49816175967990
8926652;43695.41222986751382;43700.55928288027644;-5.14705301276750
8926653;43689.82948068235419;43696.28771275879990;-6.45823207644407
8926654;43686.29757611292735;43691.41811423132458;-5.12053811840150
8926655;43680.92021250996186;43687.38989125173975;-6.46967874177113
8926656;43679.25688153765805;43684.35735944299086;-5.10047790533801
8926657;43676.00942204521562;43682.45062495609454;-6.44120291087359
8926658;43678.15685427889548;43683.14981935963442;-4.99296508074580
8926659;43670.71228363626869;43677.10903752655577;-6.39675389028826
8926660;43668.59022835525684;43673.64430914940749;-5.05408079415101
8926661;43068.07373966806335;43019.68472902071517;48.38901064735040
8926662;nan;nan;nan
8926663;nan;nan;nan
8926664;nan;nan;nan
8926665;nan;nan;nan
8926666;nan;nan;nan
8926667;nan;nan;nan
8926668;nan;nan;nan
8926669;nan;nan;nan
8926670;nan;nan;nan
8926671;43694.92290766782389;43701.55112408224522;-6.62821641442044
8926672;43694.94576243620395;43700.10308605482714;-5.15732361863173
8926673;43689.27509283580002;43695.79040964985325;-6.51531681406112
8926674;43685.62874271754845;43690.76547698384093;-5.13673426629003
8926675;43680.29813632023433;43686.77372118267522;-6.47558486244191
8926676;43678.71017658870551;43683.81763133297500;-5.10745474426469
8926677;43675.17237535637832;43681.64055674269912;-6.46818138632058
8926678;43676.77614755610557;43681.86782103579753;-5.09167347968479
8926679;43669.65970161061705;43676.10482877213508;-6.44512716151849
8926680;43667.93826737540803;43673.00428080582788;-5.06601343042320
8926681;43664.46716884087800;43670.91518562381680;-6.44801678293600
8926682;43665.54419731165399;43670.63276965379919;-5.08857234214153
8926683;43669.49778668142244;43675.94923956949788;-6.45145288807021
8926684;43674.55705348095216;43679.65147288754088;-5.09441940659457
8926685;43678.52308116746281;43684.96716834411927;-6.44408717666641
8926686;43681.46203031483310;43686.52981645949330;-5.06778614465781
8926687;43684.08065734028060;43690.51368114423531;-6.43302380395231
8926688;43683.52850931645662;43688.64018807901448;-5.11167876254666
8926689;43689.43420888391120;43695.91031912659673;-6.47611024268987
8926690;43692.86528683920915;43697.98322879192710;-5.11794195270773
8926691;43094.22138240720233;43051.25390043800144;42.96748196919575
8926692;nan;nan;nan
8926693;nan;nan;nan
8926694;nan;nan;nan
8926695;nan;nan;nan
8926696;nan;nan;nan
8926697;nan;nan;nan
8926698;nan;nan;nan
8926699;nan;nan;nan
8926700;nan;nan;nan
8926701;43664.48056359780458;43671.14622496241645;-6.66566136460644
8926702;43665.57437241612934;43670.72052403247653;-5.14615161635255
8926703;43669.51612602213572;43675.98758738922334;-6.47146136709108
8926704;43674.65785897150636;43679.76902285520919;-5.11116388369749
8926705;43678.52505405631382;43685.01224670012743;-6.48719264381078
8926706;43681.55528273473465;43686.66567279586889;-5.11039006113355
8926707;43684.13910513789597;43690.60327507608599;-6.46416993818556
8926708;43683.82061785955011;43688.95522996310319;-5.13461210355741
8926709;43689.82600980534335;43696.29519333429926;-6.46918352895557
8926710;43693.19702835116914;43698.32242434719956;-5.12539599603454
8926711;43695.29516021900054;43701.77632118392648;-6.48116096491982
8926712;43695.45653618058714;43700.58048427467293;-5.12394809408876
8926713;43689.76830954589968;43696.23628856134746;-6.46797901543999
8926714;43685.86838616673049;43690.97955303409981;-5.11116686736907
8926715;43680.45456641031342;43686.92626462190674;-6.47169821158884
8926716;43678.58427039571689;43683.67249879159499;-5.08822839587912
8926717;43675.14673298034177;43681.60004275790561;-6.45330977755868
8926718;43676.59564224961650;43681.68353924818075;-5.08789699856663
8926719;43669.21250282743858;43675.64150095785590;-6.42899813041677
8926720;43667.48171614343300;43672.56863881505706;-5.08692267161832
8926721;43068.45332651230274;43017.42496896818193;51.02835754412796
8926722;nan;nan;nan
8926723;nan;nan;nan
8926724;nan;nan;nan
8926725;nan;nan;nan
8926726;nan;nan;nan
8926727;nan;nan;nan
8926728;nan;nan;nan
8926729;nan;nan;nan
8926730;nan;nan;nan
8926731;43695.80267221926624;43702.42034754183260;-6.61767532256182
8926732;43695.77461401569599;43700.95303516009881;-5.17842114440808
8926733;43690.15740560932318;43696.66042118634505;-6.50301557701578
8926734;43686.17790494400833;43691.30227124276280;-5.12436629874738
8926735;43680.81070568868745;43687.25224686665024;-6.44154117795890
8926736;43678.89498784968600;43683.99034150732041;-5.09535365762790
8926737;43675.42384309958288;43681.90080671174655;-6.47696361216796
8926738;43676.65526502595458;43681.75178913214768;-5.09652410618346
8926739;43669.36671976310754;43675.81104114608752;-6.44432138298906
8926740;43667.69970137986093;43672.76907840348576;-5.06937702362904
8926741;43664.38953887726530;43670.84147872679750;-6.45193984952422
8926742;43665.44028716003231;43670.52431139507098;-5.08402423504301
8926743;43669.50571539471275;43675.94839465695986;-6.44267926224942
8926744;43674.94731048573885;43680.03673763773259;-5.08942715198922
8926745;43678.73892293168319;43685.20467304276099;-6.46575011107455
8926746;43681.60752556630905;43686.68119435966219;-5.07366879334724
8926747;43683.95068147653365;43690.41799521842768;-6.46731374189604
8926748;43683.54701062525419;43688.65788192073524;-5.11087129548287
8926749;43689.52435806200810;43695.99443552255980;-6.47007746054716
8926750;43692.94506568030192;43698.08061395938421;-5.13554827908688
8926751;43094.09558646189544;43049.94956208492658;44.14602437697322
8926752;nan;nan;nan
8926753;nan;nan;nan
8926754;nan;nan;nan
8926755;nan;nan;nan
8926756;nan;nan;nan
8926757;nan;nan;nan
8926758;nan;nan;nan
8926759;nan;nan;nan
8926760;nan;nan;nan
8926761;43665.01942872567452;43671.63594995511812;-6.61652122944089
8926762;43665.66890560018510;43670.80916878070275;-5.14026318050971
8926763;43669.54467013704561;43676.01280388666055;-6.46813374960762
8926764;43674.61896802004048;43679.74229082533566;-5.12332280529609
8926765;43678.28959928403492;43684.78282599999511;-6.49322671595214
8926766;43681.02002823833027;43686.13721877529315;-5.11719053696963
8926767;43683.18186108126247;43689.65805658841418;-6.47619550714985
8926768;43683.08279525640683;43688.20945015838515;-5.12665490198042
8926769;43688.88212979783566;43695.34074405716819;-6.45861425932802
8926770;43692.41928855240258;43697.55496602239873;-5.13567747000020
8926771;43694.58890250370314;43701.07741140869621;-6.48850890499904
8926772;43694.70793277910707;43699.85643878822157;-5.14850600910838
8926773;43689.30603468146001;43695.79617859504651;-6.49014391359156
8926774;43685.48151698702713;43690.62549454709369;-5.14397756006268
8926775;43680.28083995041379;43686.73564884368534;-6.45480889327364
8926776;43678.51597938141640;43683.59112962644576;-5.07515024503409
8926777;43674.97979885587847;43681.46214196598157;-6.48234311011374
8926778;43676.45422387875442;43681.53070834663959;-5.07648446788676
8926779;43669.28819240513258;43675.73248051682458;-6.44428811169736
8926780;43667.70530881339073;43672.75433457687905;-5.04902576348758
8926781;43069.23696828854736;43025.06839296196267;44.16857532658008
8926782;nan;nan;nan
8926783;nan;nan;nan
8926784;nan;nan;nan
8926785;nan;nan;nan
8926786;nan;nan;nan
8926787;nan;nan;nan
8926788;nan;nan;nan
8926789;nan;nan;nan
8926790;nan;nan;nan
8926791;43696.09703717724187;43702.65513423356606;-6.55809705632542
8926792;43695.48009785031172;43700.63506728350330;-5.15496943319230
8926793;43689.97010122712527;43696.47263816204213;-6.50253693492049
8926794;43685.75014607050252;43690.89792397636484;-5.14777790586741
8926795;43680.64700427372736;43687.11325017560011;-6.46624590187531
8926796;43678.78939813438774;43683.89748743410019;-5.10808929971448
8926797;43675.31924815916864;43681.80261703544966;-6.48336887627148
8926798;43676.51814210243174;43681.61397568506072;-5.09583358262784
8926799;43669.33869773061451;43675.79864176434057;-6.45994403372890
8926800;43667.72698118199332;43672.78765539600863;-5.06067421401410
8926801;43664.70325634914479;43671.14720353444864;-6.44394718529022
8926802;43666.10124896628986;43671.19048265221500;-5.08923368593114
8926803;43670.02883138506149;43676.48558384720673;-6.45675246215728
8926804;43675.42453291486891;43680.53126440683991;-5.10673149197111
8926805;43679.19648482151388;43685.68134769282915;-6.48486287130969
8926806;43681.91943960433127;43687.02322456175898;-5.10378495742511
8926807;43684.18653285022447;43690.66630157299369;-6.47976872276686
8926808;43684.35600262264779;43689.47554050092003;-5.11953787827799
8926809;43690.29181200417224;43696.77746687858598;-6.48565487441275
8926810;43693.98953306495969;43699.12738716798049;-5.13785410301710
8926811;43095.40764314354601;43050.62439119140618;44.78325195214181
8926812;nan;nan;nan
8926813;nan;nan;nan
8926814;nan;nan;nan
8926815;nan;nan;nan
8926816;nan;nan;nan
8926817;nan;nan;nan
8926818;nan;nan;nan
8926819;nan;nan;nan
8926820;nan;nan;nan
8926821;43665.12020591275359;43671.73711383404589;-6.61690792129766
8926822;43666.60427150702890;43671.71704738217522;-5.11277587514864
8926823;43670.11225291724986;43676.59157107110514;-6.47931815385659
8926824;43675.71350781431829;43680.82236948703212;-5.10886167271518
8926825;43679.17141596925649;43685.65740212536184;-6.48598615610556
8926826;43681.81474947559764;43686.93075281361962;-5.11600333802345
8926827;43683.79892789442238;43690.29237327313604;-6.49344537870922
8926828;43684.03616832234547;43689.16890211056307;-5.13273378821660
8926829;43689.86222372262273;43696.34817908287368;-6.48595536025514
8926830;43693.49980791587586;43698.66622361642658;-5.16641570055111
8926831;43695.67582474345545;43702.16185385326389;-6.48602910981280
8926832;43695.49591862019588;43700.62743587816658;-5.13151725797741
8926833;43690.12009162495087;43696.59717065643781;-6.47707903149349
8926834;43685.94679101011570;43691.05454087776161;-5.10774986763393
8926835;43680.84195740469295;43687.30656972384895;-6.46461231914643
8926836;43679.07743930605648;43684.19826735156676;-5.12082804550898
8926837;43675.79805497189955;43682.27770436621358;-6.47964939432053
8926838;43676.67189575687371;43681.76508822021424;-5.09319246334186
8926839;43669.48165131118731;43675.93474497956777;-6.45309366837404
8926840;43667.81822937728430;43672.86307453016343;-5.04484515287637
8926841;43071.07626649210579;43024.31891561553493;46.75735087657593
8926842;nan;nan;nan
8926843;nan;nan;nan
8926844;nan;nan;nan
8926845;nan;nan;nan
8926846;nan;nan;nan
8926847;nan;nan;nan
8926848;nan;nan;nan
8926849;nan;nan;nan
8926850;nan;nan;nan
8926851;43695.46112585877563;43702.08720471231209;-6.62607885353138
8926852;43695.47885355290782;43700.59883092952805;-5.11997737662271
8926853;43690.47544339857268;43696.93085000085557;-6.45540660228041
8926854;43686.09690388849413;43691.18802896828856;-5.09112507979219
8926855;43680.96740629019041;43687.41534008776944;-6.44793379758874
8926856;43679.86265685898979;43684.87563139234408;-5.01297453335978
8926857;43676.06094475717691;43682.50659074042778;-6.44564598325454
8926858;43676.64045136503410;43681.72678126832761;-5.08632990328958
8926859;43669.14597712464456;43675.61285049545404;-6.46687337081245
8926860;43667.32731559890090;43672.39549879358674;-5.06818319468736
8926861;43664.36694958905719;43670.82570776412467;-6.45875817507410
8926862;43666.03403419454844;43671.14344215629535;-5.10940796173597
